"3207"
"3909"
"2518"
"1"
"4012"
"4"
"111"
"1"
"4248"
"1"
"117"
"1"
"4"
"2"
"4422"
"1"
"2"
"3"
"1"
"1"
"3"
"482"
"1"
"10474"
"1"
"9"
"1"
"2"
"2"
"1"
"1"
"8"
"2"
"5"
"1"
"2"
"1"
"1"
"6161"
"1"
"2"
"2"
"1"
"12381"
"1"
"4"
"1"
"1"
"2"
"3"
"1"
"3560"
"1"
"104"
"1934"
"2"
"7969"
"5176"
"4"
"8730"
"3334"
"1"
"4"
"2"
"3563"
"152"
"6942"
"6193"
"6664"
"5"
"3499"
"3901"
"1"
"2"
"1"
"3446"
"3177"
"4072"
"3132"
"6"
"4742"
"3942"
"4400"
"2"
"15198"
"1"
"2634"
"1"
"4"
"2"
"1"
"3"
"2"
"53"
"1"
"27"
"1"
"1"
"4"
"23105"
"3688"
"3378"
"3111"
"1"
"186"
"3516"
"3739"
"3"
"1"
"2440"
"1"
"1"
"2732"
"3318"
"678"
"2772"
"3547"
"2"
"2"
"1"
"2880"
"5426"
"5580"
"2989"
"5312"
"4102"
"1"
"1"
"3410"
"4"
"1"
"1"
"2"
"2634"
"1"
"2105"
"2655"
"1"
"1"
"1"
"5"
"1"
"1"
"4610"
"1"
"1"
"1"
"4260"
"5242"
"1"
"3632"
"1835"
"462"
"4"
